time,lon,lat,id,year,logger,time_diff_sec,Nest_Distance,Trip_ID
2025-05-15 03:10:00,141.5241,40.55983,62206,2025,VHF,300,3688.9325935196525,5
2025-05-15 03:15:00,141.52403,40.55997,62206,2025,VHF,300,3703.433166394386,5
2025-05-15 03:20:00,141.5248,40.55977,62206,2025,VHF,300,3639.209177024031,5
2025-05-15 03:25:00,141.52511,40.55994,62206,2025,VHF,300,3631.4837950227106,5
2025-05-15 03:30:00,141.52524000000003,40.550019999999996,62206,2025,VHF,300,3020.3429864693894,5
2025-05-15 03:35:00,141.52323,40.544819999999994,62206,2025,VHF,300,2992.5616472572215,5
2025-05-15 03:40:00,141.52454,40.5459,62206,2025,VHF,300,2915.6798966828987,5
2025-05-15 03:45:00,141.52389,40.54565,62206,2025,VHF,300,2961.1679003358986,5
2025-05-15 03:50:00,141.52383,40.54563,62206,2025,VHF,300,2965.4860698611915,5
2025-05-15 03:55:00,141.52375999999998,40.54546,62206,2025,VHF,300,2966.31166919012,5
2025-05-15 04:00:00,141.5239,40.54566,62206,2025,VHF,300,2960.6442406121937,5
2025-05-15 04:05:00,141.52382,40.54566,62206,2025,VHF,300,2967.180469227171,5
2025-05-15 04:10:00,141.52367999999998,40.545590000000004,62206,2025,VHF,300,2976.5882406292017,5
2025-05-15 04:15:00,141.51181,40.563370000000006,62206,2025,VHF,300,4754.718323677182,5
2025-05-15 04:20:00,141.52364999999998,40.580059999999996,62206,2025,VHF,300,5427.611690673729,5
2025-05-15 04:25:00,141.55075,40.59172,62206,2025,VHF,300,5926.533622441469,5
2025-05-15 04:30:00,141.55282000000003,40.576930000000004,62206,2025,VHF,300,4274.918330063898,5
2025-05-15 04:35:00,141.55599,40.5611,62206,2025,VHF,300,2501.5633304229395,5
2025-05-15 10:00:00,141.53350999999998,40.55115,62206,2025,VHF,300,2470.9819230073485,6
2025-05-15 10:05:00,141.51387999999997,40.560930000000006,62206,2025,VHF,300,4456.637973448936,6
